model,case_name,time_s,field_rmse,field_mae,coefficient_rmse
ExtraTrees,surrVal_017_H0262_obsH0069_x0350,0.05,0.03508675399432646,0.006731178898818493,0.17173489472137698
ExtraTrees,surrVal_018_H0287_obsH0045_x0288,0.05,0.022029359559047182,0.00477017482672624,0.0640244391966382
ExtraTrees,surrVal_019_H0292_obsH0064_x0265,0.05,0.022846044803732545,0.004974361718697679,0.08299045481676179
ExtraTrees,surrVal_020_H0243_obsH0040_x0238,0.05,0.021227243853206658,0.004034196836031117,0.08875799799977763
ExtraTrees,surrVal_021_H0245_obsH0042_x0375,0.05,0.014707027107891757,0.003314184458741007,0.04991069332130863
ExtraTrees,surrVal_022_H0293_obsH0052_x0280,0.05,0.029364855750028885,0.005182411139796302,0.12692828680893659
ExtraTrees,surrVal_023_H0336_obsH0064_x0309,0.05,0.035607705085933375,0.007386736077041404,0.10767027998582993
ExtraTrees,surrVal_024_H0257_obsH0053_x0227,0.05,0.02959941922286905,0.006093456358837978,0.11609379391325672
ExtraTrees,surrVal_025_H0248_obsH0057_x0242,0.05,0.016863845867170272,0.0039239656067440115,0.07344757978709256
ExtraTrees,surrVal_026_H0251_obsH0030_x0253,0.05,0.021446794671545796,0.005281178652537558,0.06760819232895264
ExtraTrees,surrVal_027_H0258_obsH0061_x0348,0.05,0.03148127091691854,0.0064503110819389324,0.13886229371018216
ExtraTrees,surrVal_028_H0284_obsH0052_x0357,0.05,0.018890980474043747,0.004456285703060837,0.07964369470401664
ExtraTrees,surrVal_029_H0346_obsH0066_x0342,0.05,0.03015115852483579,0.006796382065528611,0.13775210423912768
ExtraTrees,surrVal_030_H0353_obsH0035_x0286,0.05,0.03445692196836539,0.007337346159645171,0.1921145772108455
ExtraTrees,surrVal_031_H0307_obsH0069_x0233,0.05,0.038717543310113046,0.008345564333705724,0.18268516464541018
ExtraTrees,surrVal_032_H0344_obsH0050_x0276,0.05,0.031358173575396775,0.006508282316134992,0.06581953215714376
ExtraTrees,surrVal_033_H0317_obsH0060_x0336,0.05,0.03089756692509718,0.007020864908748735,0.04570428354409816
ExtraTrees,surrVal_034_H0357_obsH0039_x0234,0.05,0.03696979096493464,0.007840806371081569,0.12072533412797713
ExtraTrees,surrVal_035_H0327_obsH0068_x0308,0.05,0.03313783212848354,0.0074874506506737975,0.18853219120129855
ExtraTrees,surrVal_036_H0318_obsH0031_x0379,0.05,0.03441537015956043,0.007576039675508019,0.05931374495748217
ExtraTrees,surrVal_037_H0311_obsH0067_x0320,0.05,0.03300957272584617,0.007249434452234366,0.11797896086749647
ExtraTrees,surrVal_038_H0321_obsH0047_x0332,0.05,0.02802133720230091,0.006592873617593498,0.12265782815879481
ExtraTrees,surrVal_039_H0297_obsH0034_x0301,0.05,0.02942956764082558,0.006207577922534223,0.11168227915530914
ExtraTrees,surrVal_040_H0266_obsH0040_x0355,0.05,0.0382274174339206,0.0071797980505261165,0.18528491989851265
ExtraTrees,surrVal_041_H0264_obsH0063_x0270,0.05,0.04118831449061103,0.008272464051450166,0.18082201802418793
ExtraTrees,surrVal_042_H0355_obsH0044_x0360,0.05,0.03645254427504161,0.007806328742601267,0.19262334890871363
ExtraTrees,surrVal_043_H0347_obsH0056_x0326,0.05,0.030301901558487065,0.0067630393487067685,0.15568839874785464
ExtraTrees,surrVal_044_H0272_obsH0045_x0230,0.05,0.03210882996066224,0.006964682281721475,0.10660704745176268
ExtraTrees,surrVal_045_H0330_obsH0072_x0333,0.05,0.03217870934462263,0.0068918068398037095,0.1957105329101931
ExtraTrees,surrVal_046_H0253_obsH0037_x0256,0.05,0.02206657369824599,0.00527473559109696,0.0574995912167173
ExtraTrees,surrVal_047_H0276_obsH0045_x0251,0.05,0.03341635569985691,0.007018114749994895,0.12946546155452884
ExtraTrees,surrVal_048_H0363_obsH0056_x0328,0.05,0.04050005062556018,0.008258428177751671,0.149664748982569
ExtraTrees,surrVal_049_H0278_obsH0033_x0260,0.05,0.025487624326721806,0.005588282126891293,0.07069630792565709
ExtraTrees,surrVal_050_H0250_obsH0051_x0277,0.05,0.025321132577507205,0.005455531885170155,0.1462794261289543
ExtraTrees,surrVal_051_H0328_obsH0058_x0225,0.05,0.034749920337941,0.008121250088983963,0.20768846769209334
ExtraTrees,surrVal_052_H0283_obsH0041_x0316,0.05,0.021224633612598773,0.0049791148026819155,0.08499007330686717
ExtraTrees,surrVal_053_H0270_obsH0043_x0296,0.05,0.03327500867181667,0.007114400077493778,0.10008546122122325
ExtraTrees,surrVal_054_H0305_obsH0048_x0343,0.05,0.03464832259468866,0.007290364199698438,0.17768535887394762
ExtraTrees,surrVal_055_H0314_obsH0032_x0267,0.05,0.029601108376961064,0.006678719770075617,0.05327436488872016
ExtraTrees,surrVal_056_H0296_obsH0047_x0299,0.05,0.027984993524941517,0.005617930479426365,0.1060560497964681
ExtraTrees,surrVal_057_H0261_obsH0049_x0313,0.05,0.03281581787265079,0.006502212470516499,0.1524263638881194
ExtraTrees,surrVal_058_H0335_obsH0048_x0318,0.05,0.03411977538107622,0.006759441136754313,0.12651682063007597
ExtraTrees,surrVal_059_H0348_obsH0036_x0374,0.05,0.03254739877876491,0.007251993361419195,0.16358078421807193
ExtraTrees,surrVal_060_H0302_obsH0032_x0248,0.05,0.0387820691117903,0.007332806477293716,0.20102121780046206
ExtraTrees,surrVal_001_H0299_obsH0070_x0370,0.075,0.03154958877850516,0.006123995318161717,0.14032504985714117
ExtraTrees,surrVal_002_H0325_obsH0052_x0283,0.075,0.03353033263882366,0.00785925915745713,0.11600743488047274
ExtraTrees,surrVal_003_H0332_obsH0059_x0322,0.075,0.029321682912736954,0.0063728197461005165,0.09940598916323037
ExtraTrees,surrVal_004_H0240_obsH0035_x0369,0.075,0.017656983646515318,0.0035125814125539006,0.03580693458267143
ExtraTrees,surrVal_005_H0322_obsH0057_x0303,0.075,0.03067629559378019,0.007606444434120087,0.09717448722939928
ExtraTrees,surrVal_006_H0342_obsH0062_x0366,0.075,0.01906634095201473,0.004595861044820615,0.05233624558372224
ExtraTrees,surrVal_007_H0305_obsH0063_x0340,0.075,0.03684857434333391,0.007940712000204086,0.14585122982787485
ExtraTrees,surrVal_008_H0275_obsH0066_x0246,0.075,0.01898361442330224,0.004679593884415244,0.07482070144718772
ExtraTrees,surrVal_009_H0359_obsH0038_x0362,0.075,0.024228709433226542,0.005461670426759814,0.08748380815725995
ExtraTrees,surrVal_010_H0351_obsH0059_x0293,0.075,0.03409953649986369,0.006594508212505621,0.08036906495178565
ExtraTrees,surrVal_011_H0339_obsH0071_x0292,0.075,0.013719621473948373,0.0034296930926858726,0.012029135378914124
ExtraTrees,surrVal_012_H0290_obsH0038_x0258,0.075,0.026191139401403715,0.005314239659693058,0.10648411930786839
ExtraTrees,surrVal_013_H0311_obsH0055_x0271,0.075,0.031215003779618444,0.007542813934976613,0.10969001179579094
ExtraTrees,surrVal_014_H0269_obsH0068_x0351,0.075,0.022266361037537995,0.005099724365791928,0.10551887258047657
ExtraTrees,surrVal_015_H0363_obsH0041_x0240,0.075,0.03125819273735291,0.005744971497377838,0.10962470134123166
ExtraTrees,surrVal_016_H0282_obsH0054_x0220,0.075,0.022141477908255717,0.004679437235842029,0.03911652771095734
ExtraTrees,surrVal_017_H0262_obsH0069_x0350,0.075,0.034222871844464084,0.00623102987844418,0.16111553551330474
ExtraTrees,surrVal_018_H0287_obsH0045_x0288,0.075,0.022067132817068295,0.004217682121732613,0.06460470295114816
ExtraTrees,surrVal_019_H0292_obsH0064_x0265,0.075,0.02268294539480262,0.004932641269162975,0.07864398034834988
ExtraTrees,surrVal_020_H0243_obsH0040_x0238,0.075,0.024962736704407757,0.004767970700743568,0.07860062276824462
ExtraTrees,surrVal_021_H0245_obsH0042_x0375,0.075,0.01902697382384306,0.003903538881030455,0.04063434257665096
ExtraTrees,surrVal_022_H0293_obsH0052_x0280,0.075,0.022627052911418487,0.00435691999134964,0.10091115010773542
ExtraTrees,surrVal_023_H0336_obsH0064_x0309,0.075,0.02728165374174103,0.0057009357203812745,0.08245855556329976
ExtraTrees,surrVal_024_H0257_obsH0053_x0227,0.075,0.028778893721210248,0.005723236335460807,0.10551707165554458
ExtraTrees,surrVal_025_H0248_obsH0057_x0242,0.075,0.01982805292521484,0.004162537033209486,0.0652059208892454
ExtraTrees,surrVal_026_H0251_obsH0030_x0253,0.075,0.020957855950481927,0.004912082536235555,0.06744677581294903
ExtraTrees,surrVal_027_H0258_obsH0061_x0348,0.075,0.029580774004364485,0.00592662020699304,0.12026340243268129
ExtraTrees,surrVal_028_H0284_obsH0052_x0357,0.075,0.021461754845957273,0.003978427263360028,0.07072145770716434
ExtraTrees,surrVal_029_H0346_obsH0066_x0342,0.075,0.027024737327447937,0.005639952258893633,0.06717537424547908
ExtraTrees,surrVal_030_H0353_obsH0035_x0286,0.075,0.03551485107569785,0.006656961065409404,0.08158037942125873
ExtraTrees,surrVal_031_H0307_obsH0069_x0233,0.075,0.03818374164607623,0.008151489301429527,0.15994903724496853
ExtraTrees,surrVal_032_H0344_obsH0050_x0276,0.075,0.021704782475937774,0.005181581227070129,0.08443824725909219
ExtraTrees,surrVal_033_H0317_obsH0060_x0336,0.075,0.018393899797045872,0.005922537369761564,0.054584946155597454
ExtraTrees,surrVal_034_H0357_obsH0039_x0234,0.075,0.02889698836262088,0.006056213626131509,0.0825916749700116
ExtraTrees,surrVal_035_H0327_obsH0068_x0308,0.075,0.03440778530326089,0.007698500602450218,0.10291751348376371
ExtraTrees,surrVal_036_H0318_obsH0031_x0379,0.075,0.023265895186075903,0.006914289089937058,0.07928031311384971
ExtraTrees,surrVal_037_H0311_obsH0067_x0320,0.075,0.029375886877228842,0.006872389489034025,0.0973441742055055
ExtraTrees,surrVal_038_H0321_obsH0047_x0332,0.075,0.022957769292849265,0.006446818814957008,0.07241204136052676
ExtraTrees,surrVal_039_H0297_obsH0034_x0301,0.075,0.025638418421264703,0.005462255129329339,0.11174118407836658
ExtraTrees,surrVal_040_H0266_obsH0040_x0355,0.075,0.03564210786249299,0.0065708872377149875,0.17374579053898848
ExtraTrees,surrVal_041_H0264_obsH0063_x0270,0.075,0.03510141107979243,0.007231238502171626,0.1574476886721824
ExtraTrees,surrVal_042_H0355_obsH0044_x0360,0.075,0.03482933950946691,0.0069980712863661615,0.08634656299618858
ExtraTrees,surrVal_043_H0347_obsH0056_x0326,0.075,0.031642803661611096,0.006361453396320515,0.07265135616230549
ExtraTrees,surrVal_044_H0272_obsH0045_x0230,0.075,0.021631657009864476,0.005218471057067839,0.10406548924066004
ExtraTrees,surrVal_045_H0330_obsH0072_x0333,0.075,0.034172202525900496,0.006657052881643573,0.1307545702112358
ExtraTrees,surrVal_046_H0253_obsH0037_x0256,0.075,0.022723748907587233,0.005070408259486797,0.06304681684837934
ExtraTrees,surrVal_047_H0276_obsH0045_x0251,0.075,0.02557158155029789,0.005516096190743831,0.12343794792775016
ExtraTrees,surrVal_048_H0363_obsH0056_x0328,0.075,0.029108116249723762,0.00586150402733902,0.10435580757198056
ExtraTrees,surrVal_049_H0278_obsH0033_x0260,0.075,0.018530397110510785,0.004337630500657327,0.08741850821416508
ExtraTrees,surrVal_050_H0250_obsH0051_x0277,0.075,0.02693341734712423,0.00538710917950631,0.14095405728296195
ExtraTrees,surrVal_051_H0328_obsH0058_x0225,0.075,0.03556075006125719,0.007971846383866606,0.14333731844202827
ExtraTrees,surrVal_052_H0283_obsH0041_x0316,0.075,0.02283703400107638,0.004626512234265582,0.06899038925858218
ExtraTrees,surrVal_053_H0270_obsH0043_x0296,0.075,0.023746077834803786,0.005509572373597593,0.10148197585443072
ExtraTrees,surrVal_054_H0305_obsH0048_x0343,0.075,0.03361628508422194,0.0069177329297004445,0.14300859394072118
ExtraTrees,surrVal_055_H0314_obsH0032_x0267,0.075,0.018244054927855833,0.006077444246123659,0.04743677805686706
ExtraTrees,surrVal_056_H0296_obsH0047_x0299,0.075,0.023069493093200638,0.004799496489848392,0.09838218602555086
ExtraTrees,surrVal_057_H0261_obsH0049_x0313,0.075,0.03217705002585086,0.0061215876608573016,0.1445702631914246
ExtraTrees,surrVal_058_H0335_obsH0048_x0318,0.075,0.026713226671182443,0.004913997657737938,0.0777400222998873
ExtraTrees,surrVal_059_H0348_obsH0036_x0374,0.075,0.0324164316474697,0.006291078074434596,0.09925510698984802
ExtraTrees,surrVal_060_H0302_obsH0032_x0248,0.075,0.03528254538930383,0.006926538927414885,0.13701387440175875
ExtraTrees,surrVal_001_H0299_obsH0070_x0370,0.1,0.03247824669954205,0.006106406203711731,0.12577467897816272
ExtraTrees,surrVal_002_H0325_obsH0052_x0283,0.1,0.031958296869365445,0.006548946441783063,0.13251578814509513
ExtraTrees,surrVal_003_H0332_obsH0059_x0322,0.1,0.026594148649356362,0.005900419986428953,0.1255491777588187
ExtraTrees,surrVal_004_H0240_obsH0035_x0369,0.1,0.020469734091779983,0.004341831759681743,0.03660624181235541
ExtraTrees,surrVal_005_H0322_obsH0057_x0303,0.1,0.03185433743347148,0.006839476456483921,0.1019447541446987
ExtraTrees,surrVal_006_H0342_obsH0062_x0366,0.1,0.022160251344071465,0.0057973206993237264,0.03907662550586277
ExtraTrees,surrVal_007_H0305_obsH0063_x0340,0.1,0.036766349537688404,0.007373908725079925,0.1350128976663102
ExtraTrees,surrVal_008_H0275_obsH0066_x0246,0.1,0.024201970070563846,0.0052507659788861355,0.0758087712695086
ExtraTrees,surrVal_009_H0359_obsH0038_x0362,0.1,0.021784264215096324,0.0050420277036514576,0.10620453794816039
ExtraTrees,surrVal_010_H0351_obsH0059_x0293,0.1,0.03143425754536592,0.00587799510091507,0.11207628237413969
ExtraTrees,surrVal_011_H0339_obsH0071_x0292,0.1,0.015289118346104089,0.004662546313204825,0.020054626254296756
ExtraTrees,surrVal_012_H0290_obsH0038_x0258,0.1,0.02472250004894939,0.005236266665894699,0.09854396128524498
ExtraTrees,surrVal_013_H0311_obsH0055_x0271,0.1,0.029023459123655535,0.0069786546343851945,0.10630424843768213
ExtraTrees,surrVal_014_H0269_obsH0068_x0351,0.1,0.023937204235750284,0.005317751767003619,0.09554561684703101
ExtraTrees,surrVal_015_H0363_obsH0041_x0240,0.1,0.0270448518932604,0.0059170516198022586,0.14254696012285678
ExtraTrees,surrVal_016_H0282_obsH0054_x0220,0.1,0.027730726528468953,0.006053445159825498,0.05713359248118595
ExtraTrees,surrVal_017_H0262_obsH0069_x0350,0.1,0.031228136954555317,0.0059870998231089795,0.142269408113535
ExtraTrees,surrVal_018_H0287_obsH0045_x0288,0.1,0.01915924271872227,0.004211153823370065,0.07507706100822015
ExtraTrees,surrVal_019_H0292_obsH0064_x0265,0.1,0.021368737899837637,0.0047818125111231645,0.07502147178876796
ExtraTrees,surrVal_020_H0243_obsH0040_x0238,0.1,0.02966313222874734,0.0054711655468053615,0.08996966357597007
ExtraTrees,surrVal_021_H0245_obsH0042_x0375,0.1,0.0203124709832043,0.0043596204649262674,0.03907423028280944
ExtraTrees,surrVal_022_H0293_obsH0052_x0280,0.1,0.025588877087442508,0.004935786993975761,0.10823050978250634
ExtraTrees,surrVal_023_H0336_obsH0064_x0309,0.1,0.025845154990273362,0.006116017304908515,0.10738380775034333
ExtraTrees,surrVal_024_H0257_obsH0053_x0227,0.1,0.033143716062165075,0.006710106945716183,0.10743289910521785
ExtraTrees,surrVal_025_H0248_obsH0057_x0242,0.1,0.021658042571619112,0.0046698042736836864,0.07421852239622667
ExtraTrees,surrVal_026_H0251_obsH0030_x0253,0.1,0.021808824538912277,0.0052925176607068235,0.06718528712271685
ExtraTrees,surrVal_027_H0258_obsH0061_x0348,0.1,0.028742012215921008,0.006103562355612907,0.10899679356588828
ExtraTrees,surrVal_028_H0284_obsH0052_x0357,0.1,0.019491155434589017,0.004272663044469776,0.06140167530884122
ExtraTrees,surrVal_029_H0346_obsH0066_x0342,0.1,0.02856857629639446,0.005770294816412398,0.07027283563307007
ExtraTrees,surrVal_030_H0353_obsH0035_x0286,0.1,0.032709408698367574,0.005883576597558164,0.12110580771996246
ExtraTrees,surrVal_031_H0307_obsH0069_x0233,0.1,0.03908295761531786,0.00804760501970275,0.1337751517707101
ExtraTrees,surrVal_032_H0344_obsH0050_x0276,0.1,0.025767394523192315,0.005876469465484312,0.07602211792075327
ExtraTrees,surrVal_033_H0317_obsH0060_x0336,0.1,0.01817025265617511,0.00535984106470948,0.05800263022816462
ExtraTrees,surrVal_034_H0357_obsH0039_x0234,0.1,0.029129205092662324,0.0058650376172628416,0.14061953399420446
ExtraTrees,surrVal_035_H0327_obsH0068_x0308,0.1,0.03219886132900536,0.006449535840273342,0.12997566434875513
ExtraTrees,surrVal_036_H0318_obsH0031_x0379,0.1,0.022685717294903332,0.006145281152745648,0.06619593407516917
ExtraTrees,surrVal_037_H0311_obsH0067_x0320,0.1,0.02529959655859704,0.006079666162781261,0.07823008829397284
ExtraTrees,surrVal_038_H0321_obsH0047_x0332,0.1,0.023855516006679633,0.00558027769290448,0.07388087395391571
ExtraTrees,surrVal_039_H0297_obsH0034_x0301,0.1,0.025488189801549363,0.005378265151430323,0.0840935992099374
ExtraTrees,surrVal_040_H0266_obsH0040_x0355,0.1,0.036192782534462176,0.006863173145517879,0.17326423525306392
ExtraTrees,surrVal_041_H0264_obsH0063_x0270,0.1,0.03543318896867037,0.007080829298567296,0.14945710843957144
ExtraTrees,surrVal_042_H0355_obsH0044_x0360,0.1,0.033858819411071446,0.006346266842392366,0.12881521099204163
ExtraTrees,surrVal_043_H0347_obsH0056_x0326,0.1,0.03355061672211104,0.006344803978127357,0.08202025379277836
ExtraTrees,surrVal_044_H0272_obsH0045_x0230,0.1,0.03094688213467721,0.0059346577838051105,0.12450310579100059
ExtraTrees,surrVal_045_H0330_obsH0072_x0333,0.1,0.031001004358847936,0.005823131376215179,0.12904691449715233
ExtraTrees,surrVal_046_H0253_obsH0037_x0256,0.1,0.020872684200671655,0.005007785525338122,0.05324562985196106
ExtraTrees,surrVal_047_H0276_obsH0045_x0251,0.1,0.03137740850316496,0.0060593608389005495,0.12950382730240548
ExtraTrees,surrVal_048_H0363_obsH0056_x0328,0.1,0.025788950676026053,0.005895820386726021,0.12941135907175377
ExtraTrees,surrVal_049_H0278_obsH0033_x0260,0.1,0.022141005343540254,0.005059348778219914,0.0727642387408243
ExtraTrees,surrVal_050_H0250_obsH0051_x0277,0.1,0.02844863809328433,0.005957995879825568,0.13952672236888777
ExtraTrees,surrVal_051_H0328_obsH0058_x0225,0.1,0.04077416686110613,0.008129560759690903,0.15368569249076
ExtraTrees,surrVal_052_H0283_obsH0041_x0316,0.1,0.021863563571814293,0.004714795569301174,0.06681778604978111
ExtraTrees,surrVal_053_H0270_obsH0043_x0296,0.1,0.027587595671081103,0.00604584496380933,0.10246932401107603
ExtraTrees,surrVal_054_H0305_obsH0048_x0343,0.1,0.03217839466441666,0.00647995550097934,0.1081512430111126
ExtraTrees,surrVal_055_H0314_obsH0032_x0267,0.1,0.017459824535562912,0.005407047315029498,0.048481129354878125
ExtraTrees,surrVal_056_H0296_obsH0047_x0299,0.1,0.024566664772105683,0.005040750822712851,0.0868425199914404
ExtraTrees,surrVal_057_H0261_obsH0049_x0313,0.1,0.03047743808732642,0.005958607465996077,0.13596140973598975
ExtraTrees,surrVal_058_H0335_obsH0048_x0318,0.1,0.022115817983584217,0.005082080842339529,0.1007940284078355
ExtraTrees,surrVal_059_H0348_obsH0036_x0374,0.1,0.03233713552398599,0.006099951241126834,0.09169900906496425
ExtraTrees,surrVal_060_H0302_obsH0032_x0248,0.1,0.03734827922682472,0.0066789466537495006,0.156494380375071
ExtraTrees,surrVal_001_H0299_obsH0070_x0370,0.125,0.03062168043502957,0.006673698248270347,0.13182665258567464
ExtraTrees,surrVal_002_H0325_obsH0052_x0283,0.125,0.03523144524134575,0.00694962105523657,0.1297685597200708
ExtraTrees,surrVal_003_H0332_obsH0059_x0322,0.125,0.02850742270011628,0.00664344723032067,0.10251938655852866
ExtraTrees,surrVal_004_H0240_obsH0035_x0369,0.125,0.023353951180517182,0.005455102887802106,0.03201512215651334
ExtraTrees,surrVal_005_H0322_obsH0057_x0303,0.125,0.03168525713338527,0.006974867292209618,0.09769351146335518
ExtraTrees,surrVal_006_H0342_obsH0062_x0366,0.125,0.02064820589378426,0.005796965766227252,0.0451411080122537
ExtraTrees,surrVal_007_H0305_obsH0063_x0340,0.125,0.03403458581712393,0.007404193411303306,0.1404241537242068
ExtraTrees,surrVal_008_H0275_obsH0066_x0246,0.125,0.03962440235395999,0.008398332729731402,0.1586969893428138
ExtraTrees,surrVal_009_H0359_obsH0038_x0362,0.125,0.02739124954208973,0.00677672281251951,0.10602341573064637
ExtraTrees,surrVal_010_H0351_obsH0059_x0293,0.125,0.03254018807495013,0.006837925952105705,0.11140305307713545
ExtraTrees,surrVal_011_H0339_obsH0071_x0292,0.125,0.0171962804173269,0.005144392805640109,0.017695973126672565
ExtraTrees,surrVal_012_H0290_obsH0038_x0258,0.125,0.03796927098808458,0.007451008058289703,0.12210493824823779
ExtraTrees,surrVal_013_H0311_obsH0055_x0271,0.125,0.031009765867137565,0.006920409033040169,0.13041213369928836
ExtraTrees,surrVal_014_H0269_obsH0068_x0351,0.125,0.026914186214213053,0.00625373826249323,0.0806752867901911
ExtraTrees,surrVal_015_H0363_obsH0041_x0240,0.125,0.04396953411309727,0.010428598460257038,0.2139922799373349
ExtraTrees,surrVal_016_H0282_obsH0054_x0220,0.125,0.037006322335140576,0.008799857978003868,0.058173816061887484
ExtraTrees,surrVal_017_H0262_obsH0069_x0350,0.125,0.03086512108788163,0.006549465541607765,0.13209029109808082
ExtraTrees,surrVal_018_H0287_obsH0045_x0288,0.125,0.023866630851669,0.005499752726509944,0.0721654188656855
ExtraTrees,surrVal_019_H0292_obsH0064_x0265,0.125,0.03805233699643598,0.0072518815948517355,0.14234387478561147
ExtraTrees,surrVal_020_H0243_obsH0040_x0238,0.125,0.04639754760022449,0.009127226057840209,0.1707841179837663
ExtraTrees,surrVal_021_H0245_obsH0042_x0375,0.125,0.021911211672791357,0.0050931145439898125,0.04545599094571469
ExtraTrees,surrVal_022_H0293_obsH0052_x0280,0.125,0.030152681060252408,0.005899947579423273,0.11395096616470671
ExtraTrees,surrVal_023_H0336_obsH0064_x0309,0.125,0.027106881142367704,0.0065390987593202474,0.09184670692682076
ExtraTrees,surrVal_024_H0257_obsH0053_x0227,0.125,0.045420976747438745,0.009656072047353711,0.15095151152475675
ExtraTrees,surrVal_025_H0248_obsH0057_x0242,0.125,0.04244311296743528,0.008324788895319145,0.19531647358890217
ExtraTrees,surrVal_026_H0251_obsH0030_x0253,0.125,0.03257941841810696,0.0070140304856745155,0.08655345700258384
ExtraTrees,surrVal_027_H0258_obsH0061_x0348,0.125,0.02953891972251672,0.006476383016875314,0.10454540167542427
ExtraTrees,surrVal_028_H0284_obsH0052_x0357,0.125,0.02344634201571853,0.005570311058512978,0.06579349711949473
ExtraTrees,surrVal_029_H0346_obsH0066_x0342,0.125,0.026521307667000782,0.006076931005157964,0.07446643291945451
ExtraTrees,surrVal_030_H0353_obsH0035_x0286,0.125,0.0324704932399426,0.006667453856766568,0.10974024506445565
ExtraTrees,surrVal_031_H0307_obsH0069_x0233,0.125,0.05553002997695567,0.011825605224959967,0.23499583884552627
ExtraTrees,surrVal_032_H0344_obsH0050_x0276,0.125,0.024242344828921247,0.005889250011536614,0.0669237309457818
ExtraTrees,surrVal_033_H0317_obsH0060_x0336,0.125,0.01936518603000596,0.005325380949327701,0.045489824666867865
ExtraTrees,surrVal_034_H0357_obsH0039_x0234,0.125,0.0473592699027654,0.01068164142403688,0.19112296867914436
ExtraTrees,surrVal_035_H0327_obsH0068_x0308,0.125,0.03319074013225051,0.006998497404138169,0.12063703360624183
ExtraTrees,surrVal_036_H0318_obsH0031_x0379,0.125,0.023509708526061563,0.006025905784667416,0.06930563115234571
ExtraTrees,surrVal_037_H0311_obsH0067_x0320,0.125,0.024363259110584786,0.0059918595726670435,0.08366437041967556
ExtraTrees,surrVal_038_H0321_obsH0047_x0332,0.125,0.025917803162187635,0.005973484754670348,0.07452346195028656
ExtraTrees,surrVal_039_H0297_obsH0034_x0301,0.125,0.027260774400414276,0.006208279833275261,0.09907007707363442
ExtraTrees,surrVal_040_H0266_obsH0040_x0355,0.125,0.03778010428485287,0.007662495424600741,0.166035968038089
ExtraTrees,surrVal_041_H0264_obsH0063_x0270,0.125,0.03936907425522242,0.007629351079338601,0.14604505759631195
ExtraTrees,surrVal_042_H0355_obsH0044_x0360,0.125,0.03418638706752435,0.007189954751372875,0.11494798473247043
ExtraTrees,surrVal_043_H0347_obsH0056_x0326,0.125,0.031150325354049487,0.006715900618715336,0.0817751392874216
ExtraTrees,surrVal_044_H0272_obsH0045_x0230,0.125,0.046234887389905256,0.00977801011039007,0.15071371407559905
ExtraTrees,surrVal_045_H0330_obsH0072_x0333,0.125,0.03267177262237844,0.006846622678702622,0.12049433850025444
ExtraTrees,surrVal_046_H0253_obsH0037_x0256,0.125,0.033436995948529016,0.006734443203360561,0.08803940896209649
ExtraTrees,surrVal_047_H0276_obsH0045_x0251,0.125,0.037740734237982486,0.008056991140382575,0.14584896361977473
ExtraTrees,surrVal_048_H0363_obsH0056_x0328,0.125,0.028943924835304547,0.007372595127665434,0.1344054882354332
ExtraTrees,surrVal_049_H0278_obsH0033_x0260,0.125,0.03944648325638298,0.007476563238349213,0.13022598546070377
ExtraTrees,surrVal_050_H0250_obsH0051_x0277,0.125,0.03220151810891932,0.0063422205513722135,0.1520542343669958
ExtraTrees,surrVal_051_H0328_obsH0058_x0225,0.125,0.05209065009336557,0.01125960031190899,0.15483353945454625
ExtraTrees,surrVal_052_H0283_obsH0041_x0316,0.125,0.024921944037363832,0.005813610935593529,0.07395167997227989
ExtraTrees,surrVal_053_H0270_obsH0043_x0296,0.125,0.030088334115788963,0.006876333814878351,0.09352366031089762
ExtraTrees,surrVal_054_H0305_obsH0048_x0343,0.125,0.030760776276611636,0.006733521343656523,0.12987328702007156
ExtraTrees,surrVal_055_H0314_obsH0032_x0267,0.125,0.0310596421117985,0.006589934526288975,0.09521901384116
ExtraTrees,surrVal_056_H0296_obsH0047_x0299,0.125,0.026721716713965366,0.006029175011328517,0.09100866235728626
ExtraTrees,surrVal_057_H0261_obsH0049_x0313,0.125,0.030261288286818882,0.0063269566620594055,0.1291093661426823
ExtraTrees,surrVal_058_H0335_obsH0048_x0318,0.125,0.025192782997582715,0.006030095611188859,0.08864185970051715
ExtraTrees,surrVal_059_H0348_obsH0036_x0374,0.125,0.029633780493253145,0.006400127814455402,0.08991219936822122
ExtraTrees,surrVal_060_H0302_obsH0032_x0248,0.125,0.037992962187765655,0.008641357546404977,0.15228297109918387
ExtraTrees,surrVal_001_H0299_obsH0070_x0370,0.15,0.03104531690196987,0.007192565102419859,0.11698463801778253
ExtraTrees,surrVal_002_H0325_obsH0052_x0283,0.15,0.0470239416732493,0.009961064147737023,0.17409785012147666
ExtraTrees,surrVal_003_H0332_obsH0059_x0322,0.15,0.03241398190478615,0.007546135018854701,0.12293267686797957
ExtraTrees,surrVal_004_H0240_obsH0035_x0369,0.15,0.02332401845380977,0.005787801158916571,0.02882925308346301
ExtraTrees,surrVal_005_H0322_obsH0057_x0303,0.15,0.04714141958106644,0.009426756696884538,0.21250936911552115
ExtraTrees,surrVal_006_H0342_obsH0062_x0366,0.15,0.023515216027175816,0.006181643641006329,0.04399791309029341
ExtraTrees,surrVal_007_H0305_obsH0063_x0340,0.15,0.03425482471279371,0.007544958822979455,0.14003333067808935
ExtraTrees,surrVal_008_H0275_obsH0066_x0246,0.15,0.04875449385738612,0.011520370538013587,0.1609120178583722
