case_name,dataset_split,water_height_m,obstacle_height_m,obstacle_front_x_m,obstacle_width_m,end_time_s,field_write_interval_s,metric_write_interval_s,run_status,final_time_s,mesh_ok,n_pressure_samples_status,n_area_average_samples,n_maximum_samples,peak_area_average_p_rgh_Pa,time_peak_area_average_p_rgh_s,peak_maximum_p_rgh_Pa,time_peak_maximum_p_rgh_s,peak_area_average_alpha_water,time_peak_area_average_alpha_water_s,peak_maximum_alpha_water,time_peak_maximum_alpha_water_s,first_local_wetting_time_s,first_distributed_wetting_time_s,local_wetting_duration_s,distributed_wetting_duration_s,area_average_pressure_impulse_Pa_s,maximum_pressure_impulse_Pa_s,final_area_average_p_rgh_Pa,final_maximum_p_rgh_Pa,final_area_average_alpha_water,final_maximum_alpha_water,area_average_p_rgh_percentile_90_Pa,area_average_p_rgh_percentile_95_Pa,area_average_p_rgh_percentile_99_Pa,area_average_p_rgh_top_0p01_mean_Pa,area_average_p_rgh_top_0p02_mean_Pa,area_average_p_rgh_top_0p05_mean_Pa,area_average_p_rgh_top_0p1_mean_Pa,area_average_p_rgh_rolling_0p025s_peak_mean_Pa,area_average_p_rgh_rolling_0p025s_peak_time_s,area_average_p_rgh_rolling_0p05s_peak_mean_Pa,area_average_p_rgh_rolling_0p05s_peak_time_s,area_average_p_rgh_rolling_0p1s_peak_mean_Pa,area_average_p_rgh_rolling_0p1s_peak_time_s,area_average_alpha_percentile_95,maximum_p_rgh_percentile_90_Pa,maximum_p_rgh_percentile_95_Pa,maximum_p_rgh_percentile_99_Pa,maximum_p_rgh_top_0p01_mean_Pa,maximum_p_rgh_top_0p02_mean_Pa,maximum_p_rgh_top_0p05_mean_Pa,maximum_p_rgh_top_0p1_mean_Pa,maximum_p_rgh_rolling_0p025s_peak_mean_Pa,maximum_p_rgh_rolling_0p025s_peak_time_s,maximum_p_rgh_rolling_0p05s_peak_mean_Pa,maximum_p_rgh_rolling_0p05s_peak_time_s,maximum_p_rgh_rolling_0p1s_peak_mean_Pa,maximum_p_rgh_rolling_0p1s_peak_time_s,maximum_alpha_percentile_95
surrGrid_H0275_obsH0072_x0275,training_grid,0.275,0.072,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1770.675,0.155,4671.656,0.155,0.9936278,0.76,1.0,0.125,0.12,0.5,1.38,1.0,1029.2377675824998,1903.2695726425,602.6677,820.7416,0.8857064,1.0,921.6856800000002,1125.3830500000008,1648.6076799999996,1735.7313333333332,1690.4376666666665,1496.5846666666664,1231.5757799999997,1675.0696666666665,0.165,1542.6989090909092,0.165,1276.591580952381,0.185,0.9846826049999999,2051.911500000002,3041.6873500000015,4504.976839999999,4639.858666666667,4553.062999999999,4133.067733333332,3334.4630666666653,4552.892,0.15,4380.388181818182,0.15,3680.6020476190483,0.17,1.0
surrGrid_H0275_obsH0072_x0292,training_grid,0.275,0.072,0.292,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2006.606,0.6,4625.19,0.16,0.9905459,0.75,1.0,0.135,0.13,0.53,1.37,0.97,984.9883594475,1842.2958050975,676.3131,874.597,0.9602856,1.0,865.1650600000003,1126.2594500000005,1690.84017,1862.1090000000002,1755.3991666666668,1524.3090666666665,1235.6753666666666,1624.5356666666667,0.175,1509.2962727272723,0.175,1260.8098857142857,0.19,0.951796715,2238.969400000002,3176.792450000001,4573.26347,4594.824333333333,4557.970333333334,4176.306933333334,3384.6506333333336,4557.970333333332,0.155,4411.349363636364,0.155,3713.266761904761,0.18,1.0
surrGrid_H0275_obsH0072_x0320,training_grid,0.275,0.072,0.32,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2011.733,0.615,4866.632,0.145,0.9971482,0.8,1.0,0.15,0.145,0.55,1.355,0.95,951.7692472104994,1896.44923899,720.8502,929.4369,0.9580659,1.0,947.65903,1170.1964000000003,1609.4203900000002,1752.97,1656.3901666666668,1467.8857333333333,1258.4569433333334,1570.247833333333,0.185,1464.7561818181819,0.19,1244.1859523809524,0.205,0.994823995,2237.353700000001,3309.286900000002,4728.03404,4819.034666666666,4748.663833333333,4271.303266666666,3474.243933333333,4748.663833333333,0.16,4539.990090909091,0.17,3754.377238095238,0.195,1.0
surrGrid_H0275_obsH0072_x0350,training_grid,0.275,0.072,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3003.652,0.64,5361.828,0.64,0.8880281,0.775,1.0,0.165,0.16,0.58,1.34,0.92,869.0529372655,1793.5369412349996,591.0695,988.8361,0.7489113,1.0,856.41854,1079.4792500000008,1566.6663099999998,2139.2136666666665,1838.5125,1520.5013999999999,1233.277543333333,1518.1239999999998,0.2,1423.5326363636361,0.2,1218.1648523809527,0.22,0.835324115,2089.4815000000003,3054.2788500000024,5036.712229999999,5280.394666666667,5089.515166666667,4430.288666666666,3432.276566666667,4973.048,0.175,4620.502181818184,0.185,3784.920095238096,0.21,1.0
surrGrid_H0275_obsH0072_x0380,training_grid,0.275,0.072,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4617.247,0.66,8472.213,0.66,0.9502259,0.91,1.0,0.18,0.175,0.585,1.325,0.915,826.5227273257506,1793.6328174650014,402.0718,943.0569,0.5942608,1.0,895.1433400000005,1052.0729000000006,1530.1333099999997,2669.6523333333334,2087.4964999999997,1601.8407999999997,1290.371783333333,1599.8967666666667,0.675,1394.1772727272728,0.215,1197.9320238095238,0.235,0.881073925,2106.004100000001,3004.0154500000017,5303.967839999998,6467.768,5755.203166666666,4646.953,3589.544166666667,5118.050333333334,0.19,4657.658545454547,0.2,3784.000285714285,0.225,1.0
surrGrid_H0292_obsH0030_x0220,training_grid,0.292,0.03,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1132.992,0.105,3508.342,0.095,0.9959153,1.49,1.0,0.095,0.085,0.14,1.415,1.3599999999999999,981.8492425375001,1612.8094409174998,778.3598,1124.17,0.995893,1.0,812.1214100000001,872.654535,1005.5720099999999,1093.546,1038.7449333333334,947.8159533333333,886.6375766666666,1021.5442666666668,0.11,960.3858727272727,0.12,904.7516190476186,0.145,0.9940985250000001,1838.069200000001,2689.74115,3243.5662899999984,3465.226666666667,3288.1523333333334,2980.095866666667,2642.3349000000007,3288.1523333333334,0.105,3069.2573636363636,0.115,2865.3109999999997,0.14,1.0
surrGrid_H0292_obsH0030_x0250,training_grid,0.292,0.03,0.25,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1627.238,0.31,4848.812,0.395,0.9998697,0.805,1.0,0.11,0.105,0.165,1.395,1.335,1053.2346061050002,1779.6244028625008,752.6382,971.5447,0.9961507,1.0,920.03909,998.0868350000001,1150.4469799999995,1355.9103333333335,1237.3885,1103.7577333333331,1028.5661733333332,1127.0988333333332,0.13,1055.3175454545456,0.14,951.9713571428573,0.16,0.996378875,1914.0114,2877.046200000001,3735.0287299999995,4185.541,3876.8080000000004,3418.3053999999997,2896.8295666666663,3621.2243333333336,0.125,3406.310090909091,0.13,3095.306857142857,0.155,1.0
surrGrid_H0292_obsH0030_x0275,training_grid,0.292,0.03,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1782.321,0.315,4156.036,0.13,0.9999967,0.57,1.0,0.125,0.12,0.19,1.38,1.31,1095.9020404724993,1944.176312645,908.7351,1012.709,0.999939,1.0,1036.2528,1104.48045,1200.0722199999993,1450.9740000000002,1322.1266666666668,1213.5344,1138.2014666666666,1187.9105,0.145,1115.1283727272728,0.15,1041.99609047619,0.615,0.9999355,2479.435200000002,2921.9133500000003,3747.411629999998,4066.3500000000004,3878.4600000000005,3504.9374,3116.5476,3878.4600000000005,0.135,3662.6116363636365,0.145,3250.4340476190464,0.17,1.0
surrGrid_H0292_obsH0030_x0292,training_grid,0.292,0.03,0.292,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,8293.306,0.32,11999.66,0.32,0.9999757,0.805,1.0,0.135,0.13,0.21,1.37,1.29,1097.3667940400005,1976.944980605,845.4785,1000.042,0.999421,1.0,1049.1335000000001,1131.22675,1242.1921799999996,3644.0876666666663,2437.3894999999998,1676.611266666667,1385.8148333333334,1975.8290999999997,0.315,1335.5992363636365,0.34,1081.6867047619044,0.79,0.99974278,2362.6619,2978.931000000001,4006.040189999997,6894.584,5401.025166666667,4206.3868,3406.9232666666653,4020.1524999999997,0.145,3781.100818181818,0.155,3319.929904761905,0.18,1.0
surrGrid_H0292_obsH0030_x0320,training_grid,0.292,0.03,0.32,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4188.215,0.32,5170.001,0.32,0.9999809,0.855,1.0,0.15,0.145,0.24,1.355,1.26,1076.4267244115,1947.8128289549993,747.744,1091.816,0.9924233,1.0,1055.6789000000003,1173.30475,1297.6459599999996,2296.891666666667,1777.6203333333333,1431.3195999999998,1280.0073666666663,1317.5864333333332,0.315,1183.7333636363635,0.175,1134.1035238095235,0.67,0.9998348049999999,2210.1898,2947.2994500000013,4368.362589999996,4964.065333333333,4547.674,3891.080666666667,3213.7269000000006,4317.555500000001,0.16,3971.696636363637,0.17,3409.6669047619057,0.195,1.0
surrGrid_H0292_obsH0030_x0350,training_grid,0.292,0.03,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2045.891,0.32,5237.46,0.165,0.9999823,1.0,1.0,0.165,0.16,0.28,1.34,1.22,1047.203301178,1879.7590826399992,758.4323,1126.741,0.9993784,1.0,1035.4028000000003,1136.9238500000001,1394.4301899999998,1647.9273333333333,1482.0685,1305.2208666666666,1190.4555,1326.7103333333334,0.18,1220.0933636363634,0.19,1068.5312095238091,0.685,0.999973595,2172.3120000000004,2837.367400000001,4346.232809999998,4971.069333333334,4527.135000000001,3839.1072,3118.3861666666667,4527.135,0.175,4102.895636363635,0.185,3476.360761904762,0.21,1.0
surrGrid_H0292_obsH0030_x0380,training_grid,0.292,0.03,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4067.601,0.315,5521.343,0.18,0.9999081,1.19,1.0,0.18,0.175,0.475,1.325,1.025,1054.0991062127505,1802.8705761120004,737.9917,934.6577,0.9965441,1.0,1056.7399000000005,1200.9604000000002,1431.5762699999993,2361.795666666667,1873.1228333333336,1508.2508666666665,1326.3840000000002,1357.3645,0.195,1234.2912727272726,0.205,1079.611447619048,0.815,0.9998878,2244.5845000000004,2924.043200000001,4781.7748599999995,5265.327,4854.156666666667,4023.677,3284.139366666667,4708.882333333334,0.19,4197.797545454546,0.2,3516.2464761904744,0.225,1.0
surrGrid_H0292_obsH0036_x0220,training_grid,0.292,0.036,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2651.606,0.285,3857.032,0.1,0.9995583,1.5,1.0,0.095,0.085,0.15,1.415,1.35,1069.0628032975,1770.9076769300007,719.6472,1081.54,0.9995583,1.0,934.3640600000001,983.7763750000001,1226.5183099999997,1740.5276666666668,1443.0346666666667,1188.0677733333332,1074.6159499999999,1171.8173333333332,0.115,1085.9508636363635,0.125,998.239352380952,0.145,0.9993883100000001,2043.916700000001,2757.3094000000006,3515.90154,3713.3979999999997,3574.574,3202.6400000000003,2792.749866666667,3527.8700000000003,0.105,3276.819727272728,0.115,2989.294,0.14,1.0
surrGrid_H0292_obsH0036_x0250,training_grid,0.292,0.036,0.25,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1350.082,0.125,4031.655,0.12,0.9999842,1.5,1.0,0.11,0.105,0.175,1.395,1.325,1098.9006337375,1913.5429014150022,791.3232,1030.35,0.9999842,1.0,961.1147,1041.4147500000004,1283.8047900000001,1327.6706666666666,1302.588,1202.9656666666667,1098.0233999999998,1252.3581666666666,0.13,1178.2896363636364,0.14,1044.6055571428574,0.16,0.99995498,2397.0234,3021.565450000001,3866.9801599999996,3966.779,3842.1875,3514.5445999999997,3125.2353,3842.1875000000005,0.125,3597.542,0.13,3217.8151904761908,0.155,1.0
surrGrid_H0292_obsH0036_x0275,training_grid,0.292,0.036,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4848.991,0.325,6519.016,0.325,0.9999918,0.815,1.0,0.125,0.12,0.21,1.38,1.29,1116.8141830874997,1950.5119532375006,809.0366,889.5278,0.9998885,1.0,1040.784,1109.2872000000002,1356.16922,2534.6943333333334,1926.743333333333,1468.5374000000002,1263.5501666666669,1440.2422000000004,0.32,1245.6050909090911,0.155,1083.9497238095241,0.175,0.9998619950000001,2332.8521,3014.4173500000015,4146.97841,5012.585,4534.464333333333,3909.7466666666664,3231.602900000001,4083.467666666667,0.135,3862.945636363636,0.145,3377.718523809524,0.17,1.0
surrGrid_H0292_obsH0036_x0292,training_grid,0.292,0.036,0.292,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,6876.926,0.33,9118.087,0.33,0.9999943,0.97,1.0,0.135,0.13,0.24,1.37,1.26,1103.02601497,1921.6112371199997,959.259,1017.734,0.9904819,1.0,1103.6787000000004,1203.38155,1396.8140899999999,3255.9376666666667,2304.137166666667,1666.4773333333337,1415.393666666667,1770.1755333333333,0.325,1275.3807272727272,0.165,1173.9008095238098,0.755,0.9999918099999999,2178.7345000000005,3036.637500000001,4283.84171,6042.514999999999,5098.703833333333,4180.791999999999,3317.723833333333,4234.254,0.145,3982.353999999999,0.155,3445.8072380952376,0.18,1.0
surrGrid_H0292_obsH0036_x0320,training_grid,0.292,0.036,0.32,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1659.542,0.74,4784.605,0.145,0.9998545,0.825,1.0,0.15,0.145,0.305,1.355,1.195,1065.4935031860002,1885.7908761499998,800.9067,1147.511,0.9993923,1.0,1045.1624000000006,1245.2313500000002,1491.0629399999998,1589.847,1519.2074999999998,1398.0607333333332,1275.8501333333334,1471.254666666666,0.75,1351.9570909090903,0.75,1192.2491714285716,0.765,0.9996830550000001,2313.3282000000004,3116.519850000001,4309.215759999996,4761.513666666667,4487.792666666667,3921.767666666667,3297.5561333333335,4487.792666666666,0.16,4137.996636363637,0.17,3514.692095238096,0.195,1.0
surrGrid_H0292_obsH0036_x0350,training_grid,0.292,0.036,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2004.747,0.335,5194.948,0.165,0.9999975,1.38,1.0,0.165,0.16,0.51,1.34,0.99,1032.9958323489998,1885.9599150274996,837.7271,1175.025,0.9966276,1.0,1010.4058,1142.3764500000004,1504.112709999999,1756.7389999999998,1621.8131666666666,1412.81,1241.4425,1422.1453333333332,0.185,1321.5194545454544,0.19,1127.8517476190475,0.215,0.9999874449999999,2164.3466000000008,2865.6805500000014,4514.838009999995,5091.692333333333,4717.614166666667,3979.4936666666667,3215.7362333333326,4717.614166666666,0.175,4269.636454545455,0.185,3579.831380952381,0.21,1.0
surrGrid_H0292_obsH0036_x0380,training_grid,0.292,0.036,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,5961.086,0.33,7356.161,0.33,0.9999561,1.135,1.0,0.18,0.175,0.51,1.325,0.99,1029.9010750429998,1851.1327680864997,836.8471,1284.779,0.9632433,1.0,1003.1805999999999,1197.4713000000002,1588.143809999999,3210.512666666667,2373.584166666667,1728.7892000000004,1398.9135666666668,1644.5404999999992,0.325,1335.2652727272728,0.205,1132.9284571428575,0.23,0.99992952,2093.003300000001,3093.2576000000017,5297.655519999999,6079.455000000001,5432.164833333333,4342.857333333334,3426.336133333333,4903.138333333333,0.19,4360.555727272727,0.2,3615.480714285715,0.225,1.0
surrGrid_H0292_obsH0042_x0220,training_grid,0.292,0.042,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1437.47,0.105,4064.103,0.105,0.9930643,1.315,1.0,0.095,0.085,0.155,1.415,1.345,1075.5105412799994,1660.1786720400019,786.2623,901.6381,0.9916622,1.0,881.29077,981.9645700000002,1214.4578799999992,1388.6943333333336,1290.2015000000001,1150.6702666666667,1028.2744266666668,1277.8990000000001,0.115,1185.2862727272727,0.125,1072.6143285714286,0.15,0.99221203,1814.101700000001,2763.1807000000003,3578.226389999998,3908.09,3693.2318333333337,3279.3324000000002,2783.2644999999993,3693.2318333333333,0.11,3429.194727272728,0.115,3084.079857142857,0.14,1.0
surrGrid_H0292_obsH0042_x0250,training_grid,0.292,0.042,0.25,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1804.562,0.325,4190.08,0.12,0.9999129,0.8,1.0,0.11,0.105,0.19,1.395,1.31,1134.0116138899994,1964.668161219999,847.5178,865.7038,0.9937837,1.0,958.67015,1065.5450999999998,1400.3850199999995,1566.073,1466.0141666666666,1291.4293333333333,1148.812206666667,1377.6824999999997,0.135,1280.8679999999995,0.145,1121.4150761904764,0.165,0.9995815699999999,2519.747600000001,2976.3997,3949.633519999999,4116.725333333334,4009.778333333333,3591.515066666667,3150.981633333334,4009.778333333333,0.125,3764.173636363636,0.135,3321.284238095239,0.155,1.0
surrGrid_H0292_obsH0042_x0275,training_grid,0.292,0.042,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1972.335,0.335,4388.438,0.135,0.9999936,0.96,1.0,0.125,0.12,0.24,1.38,1.26,1098.6034048349995,1944.3025214974991,850.1137,913.3486,0.9990145,1.0,1046.8707,1105.3875,1458.7493900000002,1637.7346666666665,1529.6543333333332,1344.3813999999998,1213.28,1421.7129999999997,0.15,1336.8914545454545,0.155,1153.665071428571,0.175,0.9999410599999999,2070.9925000000003,2951.861200000001,4210.42417,4316.625666666667,4239.694166666667,3797.5793999999996,3089.0888333333332,4239.694166666666,0.14,3995.8746363636355,0.145,3468.180285714286,0.17,1.0
surrGrid_H0292_obsH0042_x0292,training_grid,0.292,0.042,0.292,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,6933.036,0.34,8932.92,0.34,0.9992174,0.81,1.0,0.135,0.13,0.3,1.37,1.2,1090.3968018575003,1924.9610511575002,847.3632,983.4596,0.9757176,1.0,1037.663,1137.7737,1487.3652899999997,3305.6043333333328,2390.2304999999997,1710.7840666666666,1398.854166666667,1787.0728500000002,0.335,1358.234090909091,0.165,1166.1211904761906,0.185,0.99708218,2361.8681,3080.6701000000016,4416.81529,5966.253666666667,5149.9875,4288.037733333334,3447.117733333333,4352.9980000000005,0.15,4116.55990909091,0.155,3537.42861904762,0.18,1.0
surrGrid_H0292_obsH0042_x0320,training_grid,0.292,0.042,0.32,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,6104.814,0.345,7618.127,0.345,0.9991072,0.835,1.0,0.15,0.145,0.49,1.355,1.01,1065.9828133015003,1864.9194714824991,886.9108,1128.307,0.982097,1.0,992.4830200000007,1207.39885,1493.1398199999994,3092.6366666666668,2286.336,1693.6162666666667,1402.080433333333,1641.6306666666671,0.34,1377.0855454545454,0.18,1178.8133238095238,0.2,0.990185815,2500.154200000001,3259.435050000001,4771.33685,5745.459,5169.8245,4336.467333333332,3602.6306333333323,4617.860333333333,0.16,4284.898363636364,0.17,3609.9513333333334,0.195,1.0
surrGrid_H0292_obsH0042_x0350,training_grid,0.292,0.042,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2833.065,0.35,5247.11,0.165,0.9999694,1.475,1.0,0.165,0.16,0.525,1.34,0.975,1046.6432405767491,1861.4986810224998,838.987,1139.97,0.9998053,1.0,1033.7628000000009,1281.79975,1548.4927099999998,2011.3613333333333,1767.6321666666665,1523.6099333333334,1343.2984666666666,1512.1774999999998,0.185,1390.582818181818,0.195,1190.3384666666666,0.215,0.9999220150000001,2658.2073000000005,3457.7561000000014,4853.942129999998,5160.270666666666,4856.3365,4239.744466666667,3641.3482000000004,4856.3365,0.175,4414.004909090909,0.185,3673.9411428571448,0.21,1.0
surrGrid_H0292_obsH0042_x0380,training_grid,0.292,0.042,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3223.226,0.605,5585.09,0.605,0.9999779,1.145,1.0,0.18,0.175,0.55,1.325,0.95,1013.51697735775,1836.6586207075006,747.0719,1140.111,0.997207,1.0,1008.8883999999999,1271.6306500000003,1612.9240999999993,2317.535,1937.1051666666665,1616.3013999999998,1359.9786666666669,1537.6513333333332,0.2,1397.2493636363638,0.205,1189.4888809523811,0.23,0.99996262,2337.097500000002,3132.132650000002,5362.15338,5494.876333333334,5230.522166666667,4366.553266666667,3585.6472999999996,5029.835999999999,0.19,4493.637727272728,0.2,3699.110333333333,0.225,1.0
surrGrid_H0292_obsH0048_x0220,training_grid,0.292,0.048,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2110.79,0.32,4263.562,0.105,0.9998502,1.47,1.0,0.095,0.085,0.165,1.415,1.335,1126.9071204324994,1743.8684399700003,751.4953,860.9452,0.9998264,1.0,886.44594,1024.6902000000002,1494.2000199999998,1722.335,1554.2401666666667,1308.0708666666665,1122.5084466666665,1409.5708333333334,0.12,1284.783363636364,0.13,1141.0034571428575,0.15,0.99981061,1846.205200000001,2787.6563500000007,3804.3147599999984,4127.858333333334,3888.5336666666662,3420.165199999999,2869.3601999999987,3888.5336666666667,0.11,3593.3675454545446,0.115,3185.760523809524,0.14,1.0
surrGrid_H0292_obsH0048_x0250,training_grid,0.292,0.048,0.25,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4635.588,0.33,6361.136,0.33,0.9999371,0.81,1.0,0.11,0.105,0.205,1.395,1.295,1146.957845800001,2009.6338978525002,757.0974,883.5276,0.9850032,1.0,976.9159200000001,1096.5122000000003,1545.3651699999998,2584.8476666666666,2026.1925,1565.4050666666667,1286.7781633333336,1478.2976666666664,0.135,1376.2048181818184,0.145,1186.472033333333,0.165,0.99988714,2295.767800000001,3060.080550000001,4265.23314,5004.014666666667,4568.2935,3948.0765333333334,3289.461533333333,4168.9605,0.125,3932.2447272727277,0.135,3421.982,0.155,1.0
surrGrid_H0292_obsH0048_x0275,training_grid,0.292,0.048,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1565.454,0.14,4488.496,0.14,0.9999018,0.775,1.0,0.125,0.12,0.29,1.38,1.21,1088.2546283124993,1906.394356419999,822.9426,919.5022,0.986106,1.0,1042.1606000000004,1105.3792,1549.82425,1564.1999999999998,1537.0509999999997,1375.9055999999998,1229.4416666666666,1507.4161666666666,0.15,1414.29,0.16,1211.6927238095238,0.18,0.999809135,2371.380900000001,2979.2704000000012,4336.81922,4423.111333333333,4356.980166666667,3918.5555999999997,3257.9477333333325,4356.980166666667,0.14,4130.107454545455,0.145,3557.678285714286,0.17,1.0
surrGrid_H0292_obsH0048_x0292,training_grid,0.292,0.048,0.292,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1579.783,0.15,4577.716,0.145,0.9999277,0.845,1.0,0.135,0.13,0.445,1.37,1.055,1076.556132724999,1903.130987265001,825.7031,943.9803,0.9947998,1.0,1048.7562000000003,1216.4472,1527.4716999999998,1563.5953333333334,1528.3206666666667,1404.825,1274.4746666666665,1528.3206666666665,0.16,1426.1746363636362,0.17,1217.9751523809525,0.19,0.9994092750000001,2442.5009000000005,3133.9897,4486.32899,4550.585666666667,4479.904666666666,4013.306,3384.1768000000006,4479.904666666665,0.15,4248.340454545455,0.155,3624.4680476190497,0.18,1.0
surrGrid_H0292_obsH0048_x0320,training_grid,0.292,0.048,0.32,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,5844.913,0.36,7587.6,0.36,0.9999389,0.815,1.0,0.15,0.145,0.495,1.355,1.005,1075.93892215,1943.6283194424998,923.5048,1122.345,0.8900832,1.0,1048.8789000000002,1306.1245000000001,1546.3250099999996,3008.497,2271.432666666667,1724.8900666666666,1457.6383666666666,1608.8677833333334,0.36,1438.3839090909096,0.18,1225.780233333333,0.2,0.9996756600000001,2700.930400000001,3539.8524,4791.19995,5742.359333333334,5232.0801666666675,4466.727266666667,3815.8690666666666,4698.946333333333,0.16,4402.000727272727,0.17,3688.0750952380963,0.195,1.0
surrGrid_H0292_obsH0048_x0350,training_grid,0.292,0.048,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1646.234,0.18,5298.258,0.165,0.9998714,0.885,1.0,0.165,0.16,0.525,1.34,0.975,1037.6236139492498,1873.2395219324997,799.6855,965.8042,0.9991984,1.0,1033.2294000000006,1331.7472000000002,1525.1210899999996,1617.416,1559.9813333333332,1462.6440666666665,1315.0834333333332,1552.7876666666662,0.19,1448.8238181818183,0.195,1229.4565095238095,0.215,0.99911879,2733.749200000001,3469.0334500000013,4962.971189999999,5169.211666666666,4945.5655,4302.375666666667,3719.733833333334,4945.5655,0.175,4528.658272727273,0.185,3746.4181904761913,0.21,1.0
surrGrid_H0292_obsH0048_x0380,training_grid,0.292,0.048,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3493.987,0.365,5488.342,0.175,0.9996936,1.22,1.0,0.18,0.175,0.555,1.325,0.945,1020.5055424942498,1848.44617681,771.4521,994.4445,0.9974025,1.0,956.9466200000002,1356.04915,1675.2377999999999,2411.717666666667,2006.5325,1680.9088666666664,1414.28957,1564.7295000000001,0.2,1446.389636363636,0.21,1223.514604761905,0.23,0.99879841,2744.091,3534.3424000000005,5117.069969999998,5438.912,5120.508333333333,4388.950000000001,3767.143066666667,5120.508333333333,0.19,4596.454000000001,0.2,3764.589714285715,0.225,1.0
surrGrid_H0292_obsH0060_x0220,training_grid,0.292,0.06,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1757.291,0.115,4579.082,0.11,0.9990021,1.405,1.0,0.095,0.085,0.18,1.415,1.32,1144.1170900049997,1867.7436354425004,703.7097,835.523,0.9979594,1.0,917.4832400000001,1100.0736500000005,1625.6624499999998,1714.4416666666668,1634.2420000000002,1407.3680000000002,1203.3298,1595.8363333333334,0.125,1443.0283636363638,0.13,1242.2581476190478,0.155,0.9988654499999999,1988.8683000000008,2917.8325999999997,4165.731879999998,4495.431,4237.0485,3670.772933333333,3044.2093666666665,4237.048500000001,0.115,3888.116272727272,0.115,3365.9819523809524,0.14,1.0
